STUDENT_ID,SUBJECT_NAME,GRADE_LEVEL,LETTER_GRADE
13337,Math,8,I
13411,Math,8,I
152998,History,6,I
177609,Math,10,C+
85210,Science,7,B+
78365,English,6,I
123886,Science,9,I
68633,History,6,I
66935,History,8,B
39455,Math,7,I
80459,History,6,I
96925,English,8,A-
7865,English,10,A
78367,English,6,I
155801,Mentor,,
22729,History,11,B-
68300,Math,9,A-
13625,Math,8,I
39609,History,7,I
47352,History,7,A
85076,Math,8,B-
80655,History,6,A
85362,Math,8,I
155805,Math,6,I
186741,Mentor,,
53280,History,8,B+
147430,Electives,7,N/A
85894,Science,7,A-
81707,Math,7,I
147430,Electives,6,N/A
58905,Science,10,I
39637,Science,7,I
96945,Math,8,B
96953,Math,7,C
97013,Math,7,C+
79456,History,7,B-
152746,History,6,A-
14359,Science,7,I
68711,History,6,I
13811,Math,8,I
97031,Science,7,C+
49627,English,9,A-
66879,Science,7,A-
54253,Math,10,A
155805,Mentor,,
63383,History,8,B
191704,Math,11,I
13871,Math,8,I
97031,Math,7,I
97061,Math,7,I
66343,History,8,B-
80727,English,6,B+
65152,English,8,A+
155805,Science,6,B-
191545,Math,11,I
84784,Science,7,B-
74908,Math,9,B+
64878,English,8,B
68829,History,6,I
80713,History,6,B
13905,Math,8,I
186474,Math,11,I
28006,History,5,I
98588,Science,6,A-
54277,Science,9,A
135792,History,8,I
68833,History,6,I
97077,Science,7,B-
27873,History,10,I
28006,History,10,I
97077,Math,7,C+
54377,Science,9,A-
28022,History,10,I
28269,History,5,I
28553,History,5,I
28022,Math,6,N/A
28251,Math,6,N/A
28269,Math,6,N/A
47598,Math,6,N/A
28251,Electives,5,N/A
28269,Electives,5,N/A
28553,Electives,5,N/A
47600,Electives,5,N/A
47674,Electives,5,N/A
177425,Science,7,I
8175,Science,7,C
89639,English,8,A
155807,History,6,I
167357,Math,11,B
78371,English,6,I
14081,Math,8,I
133493,English,9,I
78375,English,6,I
120802,Science,8,I
101758,Science,7,B-
92222,Math,8,B-
74192,History,6,C
14085,Math,8,I
69095,English,7,I
81521,English,7,B-
155807,Math,6,I
155807,Mentor,,
92222,Science,8,C+
92222,English,8,B
152692,History,6,A
155809,Math,6,I
155809,Science,6,I
155811,Math,8,I
65796,English,8,B
186478,Math,11,I
66895,English,7,A-
66721,English,8,A+
72307,Math,8,A+
67966,Science,7,A-
20351,Science,7,A
39361,History,7,I
90151,Science,8,B
79466,English,7,C+
155821,Mentor,,
74940,Math,9,B-
65270,History,8,C+
155827,Mentor,,
74744,Math,9,C
67958,Science,7,A-
155817,Math,8,I
186486,Math,11,I
119052,English,7,I
155817,History,8,I
54281,History,9,A-
85198,History,7,I
98747,History,7,I
155829,Science,6,B+
17045,Science,10,I
71997,Math,8,A-
92240,Math,8,A
79396,Math,7,B-
126731,Math,5,N/A
14553,Math,8,I
38360,Math,5,A-
177427,Science,7,I
155827,Science,6,I
155829,Mentor,,
186488,Math,11,I
92240,Science,8,A+
72037,History,8,A+
155829,History,6,B-
98757,Science,8,I
155829,Math,6,B
80747,English,10,I
76874,English,10,B-
86117,English,10,I
126773,Math,5,N/A
49075,Science,11,C
167363,Math,10,I
68062,Science,7,A
96039,World Language,9,I
68028,Science,7,B+
39665,History,7,A+
155831,Science,6,I
67992,Science,7,A+
157446,Math,8,I
14695,Math,8,I
92256,History,8,A
67978,Science,7,B+
155833,History,8,I
44012,History,10,I
37930,Math,5,B+
177429,Science,7,I
66709,English,8,B
75050,Math,9,A-
155833,Math,8,I
92258,English,8,B+
67950,Science,7,A
92258,History,8,A-
51219,History,11,N/A
48222,Math,8,I
180792,Math,11,I
47836,Math,6,I
67984,Science,7,B-
155839,Mentor,,
64099,Science,6,A-
14853,Math,8,I
155841,Science,6,I
48120,Math,6,I
82537,History,6,I
36901,Science,9,I
180091,Math,11,I
39861,History,7,A+
92276,History,8,A-
104292,English,5,I
180764,Math,11,I
43538,History,10,B+
32294,English,6,A+
49095,English,10,B-
104294,English,5,I
68012,Science,7,A+
54425,Science,9,C
92278,Science,8,B
50695,English,7,I
97381,English,6,I
92280,Science,8,B
155843,Mentor,,
155843,Math,6,B-
95243,English,6,I
82373,English,6,C+
155843,English,6,B
82379,English,6,B
155845,History,8,I
28006,Electives,5,N/A
28022,Electives,5,N/A
30499,Electives,5,N/A
30501,Electives,5,N/A
47598,Electives,5,N/A
47600,Electives,5,N/A
59223,Science,9,I
47674,Electives,5,N/A
155847,Mentor,,
155847,Science,6,I
97095,Math,8,I
69603,Math,9,B-
7672,Science,9,I
85064,Math,9,B
68318,History,8,A
7674,Science,9,I
158060,History,7,A-
110058,English,7,I
85458,English,8,A+
82471,English,6,I
15193,Math,8,I
130921,Science,10,I
86295,Science,6,B+
92294,History,8,B+
92296,Math,8,B
155849,History,7,I
155849,Science,7,I
155851,Math,8,I
82497,English,6,I
155851,History,8,I
92314,Science,7,B+
7675,History,9,I
123950,History,9,B
43117,English,5,A
7672,World Language,9,I
82529,English,6,I
7675,Science,9,I
69639,Math,9,I
69623,English,9,A-
86385,Science,6,B+
70973,Science,6,I
82537,English,6,I
157360,Math,8,B
7676,Science,9,I
177300,Math,7,I
155851,Science,8,I
47394,History,7,A+
90638,History,6,A-
74910,Science,7,B
68244,History,8,B-
92316,Science,7,C
155853,History,7,I
69639,English,9,C-
69982,Electives,9,I
7673,World Language,9,I
155853,Science,7,I
68056,Science,7,B
26761,World Language,9,I
167317,History,10,I
82965,English,6,B-
82855,History,6,A-
57188,History,7,I
35430,English,9,I
68098,Science,7,A-
189482,English,8,I
26314,Math,9,N/A
68154,Science,7,A-
26701,Math,9,N/A
26724,Math,9,N/A
18967,Electives,8,I
26729,Math,9,N/A
69663,Math,9,I
26761,Math,9,N/A
27873,Math,9,N/A
28486,World Language,9,I
26314,English,9,I
47444,Science,7,I
26701,English,9,I
188968,Math,10,I
147476,Math,6,N/A
17155,Science,10,I
92332,Math,7,C+
155857,Science,7,I
26724,English,9,I
28006,English,9,I
92336,English,8,C+
155857,History,7,I
28006,Math,9,N/A
28022,Math,9,N/A
99847,Math,5,I
28251,Math,9,N/A
26314,Math,12,I
155863,History,7,I
151508,Math,6,C+
30501,English,9,N/A
47598,English,9,N/A
47600,English,9,N/A
30501,English,8,I
75624,Math,6,A-
22677,Electives,10,I
50915,History,7,B
69667,English,9,A-
69669,English,9,I
47600,History,12,I
92352,Math,7,A
92354,Math,7,A
155867,Mentor,,
87305,Math,9,I
188971,Math,9,
92354,Science,7,A
155865,Math,6,I
47598,English,8,I
155865,Science,6,I
47600,English,8,I
35508,Electives,9,B
181946,English,12,I
188971,Math,12,
25638,Science,8,I
87331,Science,9,I
98745,English,8,A
64840,English,8,C+
87337,Math,9,I
155869,History,6,B-
58480,Math,7,A-
155871,Mentor,,
98745,Mentor,,
90634,Science,6,A-
188971,History,8,N/A
11924,English,7,I
185492,English,9,I
157754,Science,7,B+
92366,History,7,B
80768,History,9,A-
98747,Mentor,,
87359,Math,9,I
98757,Mentor,,
23009,Math,10,B
155873,History,7,I
92386,History,8,B+
186444,Electives,9,I
69701,English,7,I
186493,English,10,I
68353,History,8,A-
17777,Electives,8,I
92394,Math,7,C
7716,History,10,B-
188971,English,5,
191708,Math,6,I
87363,Math,9,I
11718,Science,7,I
191708,English,6,I
155873,Math,7,I
155879,Mentor,,
7865,History,10,A+
155875,Science,8,I
191708,History,6,I
155875,Math,8,I
87367,Math,9,I
49021,English,11,A-
87369,Math,9,I
87387,Science,9,I
17620,History,9,I
17687,History,9,I
68092,Science,7,A+
69723,English,9,I
17655,History,9,I
185611,English,7,I
87573,Math,9,I
69725,English,7,I
68096,Science,7,B
17717,History,9,I
185613,Math,6,I
87577,Science,9,I
87643,Science,9,I
191708,Mentor,,
92404,Math,7,A-
68124,Science,7,B+
155885,Mentor,,
188971,Electives,12,N/A
39301,Electives,7,N/A
39313,Electives,7,N/A
39331,Electives,7,N/A
39373,Electives,7,N/A
50451,History,7,B+
69729,English,9,C+
87647,Math,9,I
104162,Math,6,B
33633,History,6,A+
199550,English,7,N/A
155889,Science,7,C-
67726,World Language,9,A
69739,Math,9,I
155889,History,7,C+
155889,English,7,C+
91328,Math,6,A-
170305,Electives,12,I
92420,History,6,B
43452,English,10,A+
39397,Science,7,A+
92422,English,6,B-
155889,Mentor,,
87719,Math,9,I
87863,Math,9,I
155893,Mentor,,
188971,Electives,9,N/A
90473,Science,8,A+
92422,Math,6,B
188971,Electives,8,N/A
11872,History,7,I
87875,Science,9,I
155893,Math,8,A-
69741,English,9,C+
87875,Math,9,I
80010,History,7,B
87915,Math,9,I
19510,History,7,A
54429,English,9,A+
80427,History,7,A+
69765,English,9,I
54833,Electives,10,B
17497,Math,9,I
39631,Electives,7,N/A
47130,Science,7,A+
178988,Science,8,B
155895,History,7,I
147578,Math,6,N/A
185422,English,6,I
54307,English,9,A
167381,History,11,B
92438,History,6,A-
39647,Electives,7,N/A
155895,Math,7,I
92440,Math,6,B
155895,Science,7,I
185410,English,6,I
155897,History,7,I
35550,Math,9,I
17069,Math,9,I
50917,English,8,A+
54287,English,9,A+
51058,Math,6,A-
167381,Science,11,I
54411,History,9,A
87941,Math,9,I
155901,Science,8,I
54381,Science,9,A+
155907,Mentor,,
35414,Math,9,I
155903,History,8,I
17019,Math,9,I
17508,Math,9,I
155907,English,8,A
188971,History,7,I
167387,English,9,I
155911,Science,7,I
188971,Math,12,N/A
118540,English,7,I
17632,History,9,B+
54485,Science,9,A-
84810,Science,8,B+
85084,Science,7,I
84808,Science,8,A-
168819,Science,7,I
150308,History,6,B+
84796,Math,8,I
87975,Math,9,B
155917,Math,7,I
84754,Math,8,A
188971,English,10,I
167387,Math,9,I
167389,English,10,C+
92482,Science,6,A-
155921,History,8,I
17512,Math,9,I
92482,History,6,B
92484,English,6,A+
188971,History,9,I
92486,Math,6,B
155925,Mentor,,
155927,English,8,I
191710,Math,8,I
68150,Science,7,A
191710,Science,8,I
191710,History,8,I
84818,Science,8,I
54359,History,9,A-
20092,Electives,8,I
85258,Science,7,I
93644,History,9,I
68166,Science,7,B-
40632,English,6,I
68156,Science,7,B-
147470,English,6,B
96705,World Language,6,N/A
17526,Science,9,C+
19379,Electives,8,I
92502,English,6,B-
92502,Math,6,B+
155927,History,8,I
39903,Electives,7,N/A
155929,Science,7,C
54353,English,9,A+
84872,Science,8,A-
50215,History,8,B+
85164,Math,7,B+
176379,Math,9,C
188971,Math,11,I
155929,Mentor,,
174652,History,6,I
84872,Math,8,B
92530,History,8,A-
17530,Math,9,I
174771,History,6,I
188971,Math,7,I
188971,World Language,11,I
84918,Science,8,A-
39903,Math,7,A+
7896,Science,10,A
188971,English,8,I
92538,Science,7,B
179259,Math,6,I
155931,Science,6,I
155933,History,8,I
166715,Mentor,,
22649,Electives,11,A
64836,English,8,I
78335,Science,6,B
168640,Science,7,B
17540,Math,9,I
188971,Electives,10,
91130,History,6,B
92542,History,8,B+
55296,Science,8,A+
179413,Math,8,N/A
179411,Math,7,N/A
50313,Science,7,B+
35352,Math,9,I
17550,Science,9,B-
155933,Math,8,I
182987,Math,5,I
88047,Math,9,I
84764,Math,7,C
92384,History,7,A+
155935,History,8,I
79466,Mentor,,
74622,Science,7,B
57270,Math,6,I
58628,Math,8,C+
34596,English,6,I
79460,Mentor,,
64266,Electives,6,A+
155935,Science,8,I
57260,Math,6,B
50713,History,7,A-
79412,Mentor,,
92558,Science,8,C
92558,History,8,B
85074,Math,7,B+
84952,Science,8,A-
22905,Electives,10,A
131639,Science,10,I
79460,History,7,I
131633,Science,10,I
92560,Science,8,C
92560,History,8,B+
22763,Electives,11,A+
17571,Math,9,B
92576,History,8,A-
73697,Mentor,,
84966,Math,8,A+
50491,History,7,I
82035,Math,7,C
130007,History,7,C-
152690,Science,6,A+
92576,Science,8,A-
84970,Science,8,B
155939,History,8,I
155939,Math,8,I
155939,Science,8,I
90545,English,8,A+
92578,Math,8,B
155943,Math,8,I
50423,English,7,B-
155943,History,8,I
155945,Math,8,I
98753,Mentor,,
98749,Mentor,,
84998,Math,8,I
43227,English,6,A+
54521,History,9,A-
16687,History,7,I
37409,Math,5,A-
168675,Math,7,I
17612,Math,9,A+
92598,History,8,B+
98762,History,6,I
153304,English,6,A-
168638,Science,7,I
39447,History,7,I
39447,Science,7,I
155951,Math,7,I
92600,History,8,B+
188971,History,5,N/A
65552,English,7,B+
188971,History,7,I
17653,Math,9,I
83115,English,7,I
155955,Science,6,B-
188526,English,8,I
167347,Math,9,I
85008,Science,8,B-
155953,History,7,B
188555,English,8,I
17268,Math,8,A+
64568,Electives,6,A-
64638,Electives,6,A+
92618,Math,7,B
85020,Math,8,A+
155953,Mentor,,
26701,Electives,5,I
88673,Math,9,I
43063,Math,5,A+
92624,English,6,A+
155955,Mentor,,
67928,History,8,A-
78201,English,6,A-
85066,Math,8,I
92538,English,7,B
120220,History,8,I
54545,History,9,B+
54295,Electives,9,A
155959,Math,8,I
17205,Science,9,B-
28003,Science,9,I
85068,Science,8,I
88803,Math,9,I
19644,Mentor,,
19648,Mentor,,
19650,Mentor,,
19654,Mentor,,
11540,English,7,I
92634,Science,6,B+
188971,World Language,6,
88809,Science,9,I
92636,Math,6,A
17679,Math,9,I
188971,World Language,8,N/A
85110,Math,8,B
155961,Science,6,B+
91562,Math,6,A-
155639,English,8,C
78139,English,6,A-
71939,History,8,B
54443,English,9,A+
78195,English,6,B+
68417,History,6,I
67784,Science,9,B-
155959,Science,8,I
78694,Science,9,I
188971,World Language,12,I
78694,History,9,I
47222,Science,7,A+
155961,Mentor,,
47254,Science,7,A+
68437,History,6,I
188971,Electives,5,N/A
167403,History,11,B-
79236,World Language,9,I
130093,History,6,I
155885,English,8,C+
16979,Electives,9,B+
85440,Math,7,A-
155955,English,6,B-
155963,Mentor,,
89015,Math,9,I
135792,Math,8,I
101761,Mentor,,
101763,Mentor,,
188971,History,8,I
78453,English,6,A-
155965,History,8,I
85332,Math,8,A-
188971,Science,11,N/A
11818,History,7,I
179261,Math,7,I
126717,History,5,I
188971,World Language,11,I
48769,Math,11,I
155965,Science,8,I
68288,History,8,A
155973,Mentor,,
36749,Math,10,B-
126719,English,5,I
155967,History,7,I
179413,Electives,8,N/A
155967,Math,7,I
126719,Science,5,I
78375,History,6,I
101769,Electives,8,
101756,History,7,N/A
188971,Math,9,I
101767,Electives,8,
126745,English,5,I
85406,Math,8,A-
84866,Science,7,B
155977,Science,7,I
155977,History,7,I
98689,Electives,8,
155979,Math,8,I
122941,Math,6,C-
188971,History,7,I
167405,Science,10,I
79006,Math,9,C+
78381,English,6,B
85428,Science,8,I
49772,History,9,A-
17697,Math,9,B
188971,Electives,7,N/A
126745,Science,5,I
126745,History,5,I
85438,Science,8,C+
68234,History,8,B-
188971,World Language,12,I
155381,Math,8,B+
176389,English,6,B
126753,Science,5,I
155981,History,6,I
89093,Math,9,I
73894,English,7,A+
25572,Science,8,I
155983,History,8,I
188971,Math,12,I
188971,History,9,I
188971,Math,11,I
126753,History,5,I
89103,Science,9,I
58236,Math,7,A+
69980,Math,7,A-
155987,History,8,I
155987,Science,8,I
155989,History,7,B-
188971,History,11,I
188971,History,10,I
65030,History,8,A
188971,English,12,I
89113,Math,9,I
64300,Math,6,I
126765,History,5,I
126767,English,5,I
89115,Math,9,I
78720,History,9,A+
188971,English,7,N/A
126767,Science,5,I
89117,Math,9,I
126767,History,5,I
155989,Mentor,,
78309,History,6,I
36563,English,11,I
155843,Science,6,A-
85182,Science,7,B+
68469,History,6,I
25670,English,9,B
85554,Science,8,A-
185566,Math,6,I
78752,History,9,B
126775,Science,5,I
35606,History,6,C
78147,English,6,A+
65096,English,8,A+
149237,English,6,I
155991,Science,6,I
17240,English,8,A-
63529,History,8,A+
78756,Science,9,I
185552,Math,6,I
35610,Science,6,C
63971,English,8,B+
155993,Math,8,I
185544,Math,6,I
126775,History,5,I
68475,History,6,I
126777,English,5,I
35630,Science,6,B-
35656,Science,6,B
35660,History,6,B
155993,History,8,I
155993,Science,8,I
188971,Electives,8,N/A
188971,World Language,6,I
188971,History,6,N/A
188971,History,7,N/A
167411,Science,11,I
94202,English,6,A+
68603,History,6,I
82321,Math,6,B
35666,English,6,C+
126785,Science,5,I
64960,English,8,A+
14667,Science,7,I
36809,English,11,I
36561,English,11,I
78798,Science,9,I
78748,History,9,A-
155995,History,8,I
85586,Science,7,A-
89145,Math,9,I
155997,History,8,I
63925,History,7,A+
179269,Math,6,I
35672,History,6,B
155997,Math,8,I
179413,Electives,6,N/A
126785,History,5,I
35674,Science,6,B-
126787,English,5,I
179411,Electives,8,N/A
35680,English,6,C
188971,Electives,5,N/A
18413,Math,8,A+
35694,English,6,C
67918,Math,9,B
82801,English,7,I
156003,Math,6,I
179411,Electives,7,N/A
35700,Science,6,C-
78832,English,9,C+
179273,Math,6,I
82721,History,6,A-
61055,History,7,B+
182772,English,9,I
78832,Science,9,C+
191717,Science,7,B-
191719,English,8,I
82337,Math,6,I
34883,Math,5,I
15129,English,7,I
82365,Math,6,B
89193,Math,9,I
89203,Science,9,I
35702,Science,6,B-
191719,History,8,C+
156005,Math,6,I
34825,Science,6,I
156005,Science,6,I
34835,History,6,I
13749,Math,8,I
188971,Math,9,N/A
188971,World Language,6,N/A
188971,World Language,6,N/A
179411,Electives,6,N/A
65226,Electives,7,B+
89219,Math,9,I
156009,Science,8,I
68976,History,6,I
188971,World Language,6,N/A
34863,Science,6,I
54279,Electives,9,A+
90011,History,8,A
18609,Math,8,A
152860,English,6,A-
164765,English,8,B
182772,Science,9,I
191719,Mentor,,
34875,Science,5,I
82373,Math,6,B
179279,Math,6,I
167415,Science,12,I
18613,History,8,A+
64534,Math,6,A+
182772,Mentor,,
188971,English,7,N/A
182933,Mentor,,
34909,Math,5,I
70258,Mentor,,
191216,History,8,I
57274,English,6,B+
156013,Math,8,I
34913,History,6,I
101761,English,5,I
82443,Math,6,C+
182933,History,9,I
34949,English,5,I
34969,History,6,I
88831,History,9,I
132251,Science,11,N/A
167417,History,9,I
88881,English,9,I
139646,Math,10,A+
156015,Science,6,A-
35476,Electives,10,A-
36547,World Language,11,A
49639,World Language,10,N/A
103846,Science,11,I
78935,Science,9,I
156015,History,6,B-
156015,Mentor,,
34977,Science,5,I
89285,Math,9,I
89467,English,9,I
101569,Electives,9,I
34979,History,6,A
89287,Math,9,I
31384,English,6,C+
78939,English,9,I
103860,Science,11,I
34989,English,6,A
89295,Math,9,I
188971,Math,10,N/A
89315,Math,9,I
85058,History,7,A+
54897,Science,6,B+
72229,English,6,A+
156015,Math,6,A-
89133,Math,9,I
54899,Science,6,A-
157796,Science,7,B+
122427,Science,6,C
179030,English,9,I
94186,History,6,B+
78988,History,9,I
89369,Math,9,I
54951,English,6,B-
67914,English,8,A-
74940,English,9,A-
185609,English,7,I
54585,History,9,I
69575,English,8,A-
167417,Science,9,I
188971,World Language,9,I
89949,History,8,A
54917,Science,6,A-
191208,English,7,I
82497,Math,6,C
191220,English,8,I
156019,Math,8,I
188971,World Language,9,N/A
155805,History,6,C+
188971,History,5,N/A
54921,Science,6,A-
191220,English,8,I
89871,English,8,A-
54923,Math,6,A-
53447,History,6,I
185392,Math,6,I
179030,Mentor,,
82613,Math,6,I
156021,History,7,I
89391,Math,9,I
55002,History,6,B+
167419,Math,9,I
89399,Math,9,I
179030,Science,9,I
54401,English,9,A-
133585,Math,10,A
49303,English,8,C-
89495,Math,9,I
89511,Math,9,I
188971,English,7,I
156021,English,7,I
57278,Science,6,B
57312,Science,6,B
101616,Electives,9,I
156021,Mentor,,
82883,Math,6,A+
82891,Math,6,B
96861,English,6,I
101752,English,6,I
188971,History,7,I
53953,Math,9,I
101761,History,5,C+
89883,Science,8,A+
19762,History,8,B+
188971,History,10,I
188971,History,7,I
35472,Electives,10,I
82951,Math,6,B
156023,Mentor,,
156023,Math,8,B
90393,Science,8,I
101567,Electives,9,I
191222,Science,8,I
94238,History,6,B+
89521,Science,9,I
48681,Math,8,B-
54331,History,9,I
51185,History,9,I
156023,English,8,B-
77767,Science,6,I
78043,Math,6,B
78071,Math,6,I
156027,Math,6,I
11626,Math,6,A+
90479,Science,8,B+
84838,History,7,A-
78113,Science,6,I
154749,History,6,B
78143,Math,6,I
66953,English,7,A-
92238,English,8,B
78151,Science,6,I
40630,Science,6,I
70244,Electives,9,I
54063,World Language,9,A
78153,Math,6,I
76716,English,9,C+
191582,Electives,9,I
132261,Science,10,I
191218,English,8,I
59613,Science,9,I
93657,Math,9,B+
